PMID,factor_relevance,entity,category,source_sentence,explanation
34130107,No,cerebrovascular disease,ADRD,"We conclude that cerebrovascular disease is associated with gray matter neurodegeneration in patients with probable DLB, which may have implications for the multifactorial treatment of probable DLB.",Cerebrovascular disease linked to neurodegeneration in DLB.
34130107,No,white matter hyperintensities (WMHs),ADRD,"A higher WMH volume was associated with thinner orbitofrontal, retrosplenial, and posterior cingulate cortices, smaller thalamus and pallidum, and larger caudate volume.",WMHs correlate with neurodegeneration in DLB.
33998063,No,Huntington's disease,AD/ADRD,"Apathy, a common neuropsychiatric disturbance in Huntington's disease (HD), is subserved by a complex neurobiological network.",Huntington's disease is a neurodegenerative disorder related to ADRD.
33998063,No,Apathy,AD/ADRD,"Apathy, a common neuropsychiatric disturbance in Huntington's disease (HD), is subserved by a complex neurobiological network.",Apathy is a symptom observed in neurodegenerative diseases like ADRD.
33998063,No,Right middle cingulate cortex (MCC),AD/ADRD,"Furthermore, vulnerability in the right MCC volume at baseline successfully predicted the severity and progression of apathy over time.",MCC atrophy is linked to apathy progression in neurodegenerative diseases.
33094539,No,Alzheimer's Disease,ADRD,Responding to the public health significance of Alzheimer's Disease (AD) and lack of information on AD-related issues in Asian Americans...,Central focus of the study on ADRD.
32970519,No,,,,
31612730,No,,,,
31526050,No,EC-10,Healthcare,"We therefore developed the Executive Checklist (EC-10), a new rating scale for clinicians assessing dysexecutive behavior during neuropsychological assessment and examined its psychometric properties.",EC-10 is a clinical rating scale for assessing dysexecutive behavior.
31526050,No,dementia (DEM),AD/ADRD,"Consecutive referrals from a memory clinic with ... dementia (DEM; n = 16), as well as 11 healthy controls were assessed with the EC-10 while performing common neuropsychological tests.",Dementia is a key outcome in ADRD research.
31526050,No,mild cognitive impairment (MCI),AD/ADRD,"Consecutive referrals from a memory clinic with ... mild cognitive impairment (MCI; n = 29), dementia (DEM; n = 16), as well as 11 healthy controls were assessed with the EC-10 while performing common neuropsychological tests.",MCI is a precursor to ADRD.
30982478,Yes,healthcare professionals' awareness,Healthcare,Awareness both in the wider population and among healthcare professionals is an urgent need for the future.,Mentions healthcare professionals' awareness as a critical factor.
30982478,Yes,caregiver burden,AD/ADRD,"Our aim is to present the evidence on the characteristics, challenges and unmet needs of caregivers as well as on possible interventions.",Focuses on caregiver burden in dementia (FTLD).
34446742,No,Alzheimer's disease dementia (ADD),AD/ADRD,We investigated the effect of education on the edge efficiency in resting state functional networks (RSFNs) in amnestic mild cognitive impairment (aMCI) and Alzheimer's disease dementia (ADD).,ADD is a specific type of Alzheimer's disease and related dementias.
34446742,No,amnestic mild cognitive impairment (aMCI),AD/ADRD,"We collected the data of 57 early aMCI, 141 late aMCI, 173 mild ADD, and 39 moderate-to-severe ADD patients.",aMCI is a precursor condition to Alzheimer's disease and related dementias.
34352166,No,Alzheimer's dementia,ADRD,"Here, we analyzed, in individuals at risk of Alzheimer's dementia, the relationship between amyloid load and depressive symptoms changes over time.",Study focuses on Alzheimer's dementia risk and cognitive decline.
34352166,No,depressive symptoms,ADRD,"The global amyloid load was not associated with worsening of the total GDS score but only with the impairment of self-esteem factor during the follow-up after adjustment for age, sex, education level, and drug intake, dementia, and Mini-Mental State Examination score (β = -0.029, 95% CI [-0.052 to -0.007], P = .003).",Depressive symptoms linked to cognitive decline in Alzheimer's risk groups.
34344392,No,,,,
34379124,No,,,,
34251287,No,ADAS Cog12,AD/ADRD,"The co-primary end points measure cognitive function (ADAS Cog12), and functional and behavioral characteristics (ADCS CGIC).",Standardized cognitive assessment tool for Alzheimer's disease.
34251287,No,ADCS CGIC,AD/ADRD,"The co-primary end points measure cognitive function (ADAS Cog12), and functional and behavioral characteristics (ADCS CGIC).",Clinical Global Impression scale for Alzheimer's disease progression.
34058557,No,Alzheimer's disease,ADRD,"All 47 included articles, consistently reported lower performances on performance-based FDM tests of people living with an NDD (including Alzheimer's disease, mild cognitive impairment, frontotemporal dementia, Parkinson's disease, multiple sclerosis or Huntington's disease) compared to healthy controls.",Specific neurodegenerative disease under ADRD category.
33258686,Yes,primary care setting,Healthcare,The current study translated the REACH OUT dementia caregiver intervention into a primary care setting and pilot the resulting intervention.,Primary care setting is a healthcare delivery context.
33258686,Yes,caregiver burden,AD/ADRD,"Caregiver burden on standardized assessments was significantly reduced between pre- and post-intervention, specifically for physical/emotional strain and caregiving uncertainty.",Caregiver burden is a documented outcome in dementia care.
33258686,Yes,disruptive behaviors,AD/ADRD,Significant reductions were found in the frequency of reported disruptive behaviors; increased caregiver confidence in handling behavior problem frequency...,Disruptive behaviors are common in dementia caregiving.
34281550,No,Alzheimer's disease,ADRD,"Eight age-related diseases and pathological conditions were causally associated with lower odds of longevity, including Alzheimer's disease (0.80, [0.72, 0.89], P = 3.0 × 10<sup>-5</sup>).",Mentioned as an age-related disease linked to longevity outcomes.
33264384,No,prodromal Alzheimer's disease,ADRD,"Our objective was to validate a social cognition battery from a multidomain perspective. In this regard, we aimed to adapt several tests, collect normative data, and validate them in prodromal Alzheimer's disease (AD) and multiple sclerosis (MS).",Study focuses on prodromal Alzheimer's disease as the target condition.
33264384,No,social cognition battery,Healthcare,Our study provides a battery for the assessment of social cognition in prodromal AD and MS with Spanish normative data to improve the evaluation in clinical and research settings.,Tool used for clinical evaluation in healthcare settings.
34271930,Yes,Aboriginal Community Controlled Health Services (ACCHSs),Healthcare,"Aboriginal Community Controlled Health Services (ACCHSs) have a critical role to play in recognising symptoms of cognitive impairment, facilitating timely diagnosis of dementia, and managing the impacts of dementia.",ACCHSs are healthcare providers involved in dementia diagnosis and care.
34271930,Yes,routine health assessments,Healthcare,Key enablers to high quality dementia care included the use of routine health assessments as a mechanism for diagnosis;,Routine assessments are healthcare processes aiding ADRD diagnosis.
34271930,Yes,dementia diagnosis,AD/ADRD,"facilitating timely diagnosis of dementia, and managing the impacts of dementia.",Timely diagnosis is a key ADRD management outcome.
34185592,No,Alzheimer's disease or dementia,ADRD,"impairment (self-report or surrogate report of Alzheimer's disease or dementia, and/or a Mini-Mental State Examination score ≤ 24)",Defined as cognitive impairment outcome in the study.
34524968,No,,,,
34233656,No,,,,
34230446,No,benzodiazepine-resistant catatonia,ADRD,"The patient was a 92-year-old woman who had not been diagnosed with dementia before. At the age of 91, she experienced catatonia and was initially treated with lorazepam, which did not improve her condition.","Catatonia is a clinical manifestation of DLB, a type of ADRD."
