PMID,factor_relevance,entity,category,source_sentence,explanation
35863541,Yes,dementia,AD/ADRD,"Convincing evidence was found for associations of dementia and cognitive impairment with early-life education, midlife to late-life plasma glucose, BMI, atrial fibrillation, benzodiazepine use, and gait speed.",General term for Alzheimer's disease and related dementias.
35863541,Yes,cognitive impairment,AD/ADRD,"Convincing evidence was found for associations of dementia and cognitive impairment with early-life education, midlife to late-life plasma glucose, BMI, atrial fibrillation, benzodiazepine use, and gait speed.",General term for Alzheimer's disease and related dementias.
35863541,Yes,Alzheimer's disease,AD/ADRD,Mendelian randomization studies verified causal relationships of education and plasma glucose with Alzheimer's disease.,Specific type of Alzheimer's disease and related dementias.
35696056,No,,,,
35578801,No,,,,
35380555,Yes,years of formal education,Education_and_Literacy,"We recruited 47 participants with mild AD (26 women; M age=68.89 y, SD=7.37; M years of formal education=9.74, SD=3.00).",Describes the level of education among participants with AD.
35380555,Yes,Alzheimer disease,AD/ADRD,Diagnosis of Alzheimer disease (AD) can cause substantial psychological distress in patients.,Refers to the specific dementia condition being studied.
35380555,Yes,Alzheimer disease,AD/ADRD,"We recruited 47 participants with mild AD (26 women; M age=68.89 y, SD=7.37; M years of formal education=9.74, SD=3.00).",Identifies the participant group with the dementia.
35380555,Yes,Alzheimer disease,AD/ADRD,Retrieval of the diagnosis announcement can activate a strong emotional and personally important experience in patients with AD.,Refers to the patient group experiencing the memory retrieval.
35380555,Yes,Alzheimer disease,AD/ADRD,"When remembering the diagnosis announcement, patients with AD may re-experience some features of that turning point in which they shift from ""person"" to ""patient.""",Refers to the patient group experiencing the memory retrieval.
34877794,No,education,Education_and_Literacy,"We calculated Cox proportional hazards models with age as the time scale, adjusted for sex, education, and medical comorbidity.",Education is listed as a covariate in the analysis.
34877794,No,mild cognitive impairment,AD/ADRD,"We investigated the longitudinal relationship between cortical amyloid deposition, anxiety, and depression and the risk of incident mild cognitive impairment (MCI).",Mild cognitive impairment is a stage of ADRD.
34877794,No,MCI,AD/ADRD,Cortical Aβ deposition (PiB+) independent of anxiety (BAI ≥ 10) or depression (BDI-II ≥ 13) increased the risk of MCI.,MCI is mentioned as an outcome related to Aβ deposition.
34877794,No,MCI,AD/ADRD,"There was a significant additive interaction between PiB+ and anxiety (joint effect hazard ratio 6.77; 95% confidence interval 3.58-12.79; P = .031) that is, being PiB+ and having anxiety further amplified the risk of MCI.",MCI is mentioned as an outcome related to PiB+ and anxiety.
34877794,No,incident MCI,AD/ADRD,Anxiety modified the association between PiB+ and incident MCI.,Incident MCI is mentioned as an outcome related to PiB+ and anxiety.
34583593,Yes,education,Education_and_Literacy,"Ageing, lower education and higher total scores of SCD-Q9 were associated with MCI.",Lower education level is associated with MCI risk.
34583593,Yes,MCI,AD/ADRD,"Ageing, lower education and higher total scores of SCD-Q9 were associated with MCI.",MCI is a stage of cognitive decline related to ADRD.
34583593,Yes,education,Education_and_Literacy,"when integrating age and education, the AUC improved slightly and reached 0.839.",Education level improves discrimination of MCI from controls.
34583593,Yes,MCI,AD/ADRD,"when integrating age and education, the AUC improved slightly and reached 0.839.",MCI is a stage of cognitive decline related to ADRD.
34565245,No,,,,
36232852,No,,,,
36123648,No,,,,
36251109,Yes,Education,Education_and_Literacy,"The current study examined cognitive functioning among older Hispanic adults living in the U.S. from two Hispanic regions, South America and the Caribbean, in relation to the country where education was obtained.",Education obtained outside the U.S. linked to cognitive functioning.
36251109,Yes,cognitive functioning,AD/ADRD,"The current study examined cognitive functioning among older Hispanic adults living in the U.S. from two Hispanic regions, South America and the Caribbean, in relation to the country where education was obtained.",Cognitive functioning is a key aspect of ADRD.
36251109,Yes,country of education,Education_and_Literacy,"Results of Pearson correlations showed that among Hispanic Americans in general, there were significant positive correlations between the country of education to performance on measures of episodic, verbal, and word list tests.",Country where education is obtained impacts cognitive performance.
36251109,Yes,cognitive functioning,AD/ADRD,"Results of Pearson correlations showed that among Hispanic Americans in general, there were significant positive correlations between the country of education to performance on measures of episodic, verbal, and word list tests.",Cognitive performance measures are related to ADRD.
36251109,Yes,country of education,Education_and_Literacy,"When examined separately by region and diagnosis, only cognitively normal (CN) South Americans showed significant relationships between country of education and cognitive functioning in these areas.",Country of education related to cognitive functioning in South Americans.
36251109,Yes,cognitive functioning,AD/ADRD,"When examined separately by region and diagnosis, only cognitively normal (CN) South Americans showed significant relationships between country of education and cognitive functioning in these areas.",Cognitive functioning is linked to ADRD risk.
36251109,Yes,years of education,Education_and_Literacy,"Overall, it was evident that relationships between years of education obtained outside of the U.S. and cognitive functioning were not similar among individuals from these two disparate Spanish speaking regions.",Years of education obtained outside the U.S. impacts cognitive functioning.
36251109,Yes,cognitive functioning,AD/ADRD,"Overall, it was evident that relationships between years of education obtained outside of the U.S. and cognitive functioning were not similar among individuals from these two disparate Spanish speaking regions.",Cognitive functioning is a measure related to ADRD.
36251109,Yes,AD,AD/ADRD,Findings contribute to the cross-cultural neuropsychological literature in understanding factors that are unique to Hispanic older adults at risk for developing AD.,Alzheimer's disease (AD) is a type of ADRD.
