PMID,factor_relevance,entity,category,source_sentence,explanation
32246530,Yes,areas of the state,Neighborhood,"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.",Refers to specific geographic locations.
32246530,Yes,individuals with dementia,ADRD,"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.",Refers to people affected by ADRD.
32246530,Yes,Alzheimer's disease and associated disorders,ADRD,The prevalence of Alzheimer's disease and associated disorders is increasing.,Refers to the specific disease/disorder.
32246530,Yes,dementia,ADRD,"Over a decade ago, we initiated an interdisciplinary rural caregiving telemedicine program to reach Kentucky residents in areas of the state where resources for supporting individuals with dementia are limited.",Refers to the specific disease/disorder.
32246530,Yes,dementia-related knowledge gaps,ADRD,The purpose of this study was to explore questions asked over 1 year of the rural caregiving telemedicine program-encompassing 5 programs-to identify the scope of dementia-related knowledge gaps among attendees.,Refers to knowledge gaps related to ADRD.
32246530,Yes,dementia,ADRD,Questions from the 5 programs were recorded and content analyzed to identify areas of frequent informational requests.,Refers to the specific disease/disorder.
32246530,Yes,dementia educational needs,ADRD,This study highlights that rural caregivers in Kentucky have diverse dementia educational needs.,Refers to needs related to ADRD.
32246530,Yes,rural caregivers,ADRD,This study highlights that rural caregivers in Kentucky have diverse dementia educational needs.,Refers to people affected by ADRD.
31855010,No,Frontotemporal dementia (FTD),ADRD,Frontotemporal dementia (FTD) provides a useful patient model for studying the insula's role in socioemotional regulation.,"FTD is a type of dementia, related to ADRD."
31855010,No,Alzheimer's disease (AD),ADRD,"We examined a sample of 59 patients with FTD, 52 patients with Alzheimer's disease (AD), and 38 neurologically healthy controls.","AD is a type of dementia, related to ADRD."
31729523,No,,,,
33516287,No,,,,
33476879,No,,,,
33252621,No,,,,
33190583,No,,,,
32812527,No,,,,
32757854,No,,,,
32646634,No,,,,
32580164,No,,,,
32138542,Yes,low-income communities,Neighborhood,"The purpose of this study was to explore the needs of male caregivers of people with Alzheimer's disease, by ascertaining the availability and utilization of Alzheimer's disease-related resources in low-income communities in the Western Cape.",Describes the geographic location and socioeconomic status of the community.
32138542,Yes,Alzheimer's disease,ADRD,"The purpose of this study was to explore the needs of male caregivers of people with Alzheimer's disease, by ascertaining the availability and utilization of Alzheimer's disease-related resources in low-income communities in the Western Cape.",Refers to the specific dementia type being studied.
32138542,Yes,low-income communities,Neighborhood,Predominant findings were that male caregivers in lower income communities do not make use of formal Alzheimer's disease-related services - albeit being aware of them - because they do not perceive a need for its utilization.,Indicates the community context influencing service utilization.
32138542,Yes,Alzheimer's disease-related services,Neighborhood,Predominant findings were that male caregivers in lower income communities do not make use of formal Alzheimer's disease-related services - albeit being aware of them - because they do not perceive a need for its utilization.,Refers to resources available within the community environment.
32138542,Yes,low-income communities,Neighborhood,"Needs that were identified by the male caregivers in this study included the general awareness of Alzheimer's disease, access to information regarding service provision, psychoeducation and affordable services within improved care facilities for low-income communities.",Highlights the community context for service needs.
32050779,No,,,,
31898092,No,,,,
33452625,No,,,,
32890393,No,,,,
32613239,No,,,,
33444359,No,,,,
33505534,No,,,,
33285188,No,,,,
33407913,No,,,,
33404617,No,,,,
33397453,No,,,,
34951365,No,,,,
34808623,No,,,,
34784596,No,,,,
34744081,No,,,,
34719498,No,,,,
34690143,No,,,,
34657890,No,,,,
34602483,No,,,,
34602476,No,,,,
34585219,No,,,,
34542077,No,,,,
34420970,No,,,,
34420505,No,,,,
34366351,No,,,,
34366345,No,,,,
34334393,No,,,,
34266598,No,,,,
34225983,No,,,,
34219719,Yes,socioeconomic position,Neighborhood,"As socioeconomic position (SEP) is also strongly related to cognitive decline, SEP has been suggested to be a possible modifier of the genetic effect on MCI.",SEP is a BSSR factor related to economic stability.
34219719,Yes,low education,Neighborhood,Indication for interaction on the additive scale was found between APOEɛ4 and low education on MCI (RERI: 0.52 [95% confidence interval (CI): 0.01; 1.03]).,Education level is a BSSR factor related to education/literacy.
34219719,Yes,low education,Neighborhood,The strongest genetic effects of the APOEɛ4 genotype on MCI were observed in groups of low education (Odds ratio (OR): 1.46 [95% CI: 0.79; 2.63] for≤10 years of education versus OR: 1.00 [95% CI: 0.43; 2.14] for≥18 years of education).,Education level is a BSSR factor related to education/literacy.
34219719,Yes,MCI,ADRD,The apolipoprotein E (APOE) ɛ4 allele is reported to be a strong genetic risk factor for mild cognitive impairment (MCI) and Alzheimer's disease (AD).,MCI is a stage of cognitive decline related to ADRD.
34219719,Yes,Alzheimer's disease,ADRD,The apolipoprotein E (APOE) ɛ4 allele is reported to be a strong genetic risk factor for mild cognitive impairment (MCI) and Alzheimer's disease (AD).,Alzheimer's disease is a type of ADRD.
34219719,Yes,MCI,ADRD,To investigate whether APOEɛ4 and a genetic sum score of AD-associated risk alleles (GRSAD) interact with SEP indicators to affect MCI in a population-based cohort.,MCI is a stage of cognitive decline related to ADRD.
34219719,Yes,MCI,ADRD,Indication for interaction on the additive scale was found between APOEɛ4 and low education on MCI (RERI: 0.52 [95% confidence interval (CI): 0.01; 1.03]).,MCI is a stage of cognitive decline related to ADRD.
34219719,Yes,MCI,ADRD,The strongest genetic effects of the APOEɛ4 genotype on MCI were observed in groups of low education (Odds ratio (OR): 1.46 [95% CI: 0.79; 2.63] for≤10 years of education versus OR: 1.00 [95% CI: 0.43; 2.14] for≥18 years of education).,MCI is a stage of cognitive decline related to ADRD.
34219719,Yes,MCI,ADRD,"Results indicate that low education may have an impact on APOEɛ4 expression on MCI, especially among women.",MCI is a stage of cognitive decline related to ADRD.
34151804,No,,,,
34151793,No,,,,
34102974,Yes,communities,Neighborhood,"By analyzing data of 301 subjects comprising normal elderly and patients with mild cognitive impairment (MCI) or AD from six communities in Taiyuan, China, we identified the influencing factors during AD progression by a Logistic Regression model (LR) and then assessed the associations between variables and cognition using a Bayesian Networks (BNs) model.",Geographic location where subjects were recruited for the study.
34102974,Yes,Alzheimer's disease (AD),ADRD,"Cognitive dysfunction, particularly in Alzheimer's disease (AD), seriously affects the health and quality of life of older adults.",Specific type of dementia mentioned in the study.
34102974,Yes,mild cognitive impairment (MCI),ADRD,"By analyzing data of 301 subjects comprising normal elderly and patients with mild cognitive impairment (MCI) or AD from six communities in Taiyuan, China, we identified the influencing factors during AD progression by a Logistic Regression model (LR) and then assessed the associations between variables and cognition using a Bayesian Networks (BNs) model.",A condition often preceding Alzheimer's disease.
34102974,Yes,cognitive decline,ADRD,"The LR revealed that age, sex, family status, education, income, character, depression, hypertension, disease history, physical exercise, reading, drinking, and job status were significantly associated with cognitive decline.",A key symptom and progression marker of ADRD.
34102974,Yes,cognitive status,ADRD,"The BNs model revealed that hypertension, education, job status, and depression affected cognitive status directly, while character, exercise, sex, reading, income, and family status had intermediate effects.",Refers to the cognitive function related to ADRD.
34101795,No,,,,
34101793,No,,,,
34101781,No,,,,
34057092,No,,,,
34024833,No,,,,
33967040,No,,,,
33935098,No,,,,
33935076,No,,,,
33896840,No,,,,
33843669,No,,,,
33814442,No,,,,
33770546,No,,,,
33749644,No,,,,
33646146,No,,,,
33612541,No,,,,
33554912,No,,,,
33545500,No,,,,
33492297,No,,,,
33467967,No,,,,
33427746,No,,,,
33386806,No,,,,
33369564,No,,,,
33361605,No,,,,
33337379,No,,,,
33271491,No,,,,
33137359,No,,,,
33070471,No,,,,
33020896,No,,,,
32819031,No,,,,
32813409,No,,,,
32728945,No,,,,
32662384,No,,,,
32366802,No,,,,
32287025,No,,,,
31684764,No,,,,
31530163,No,,,,
31326211,No,,,,
33380791,No,,,,
33377123,No,,,,
33319780,No,social isolation,Neighborhood,"Perceived social isolation, or loneliness, affects physical and mental health, cognitive performance, overall life expectancy, and increases vulnerability to Alzheimer's disease-related dementias.",Social isolation is a social-environmental neighborhood factor.
33319780,No,Alzheimer's disease-related dementias,ADRD,"Perceived social isolation, or loneliness, affects physical and mental health, cognitive performance, overall life expectancy, and increases vulnerability to Alzheimer's disease-related dementias.",This entity directly refers to Alzheimer's disease and related dementias.
