PMID,ADRD_focus,behavior_social_focus,human_study,include,reason
33710771,,,,,LLM or JSON error: Extra data: line 6 column 1 (char 219)
33709219,True,False,True,False,"The study focuses on frontotemporal dementia (FTD), which is related to AD/ADRD, meeting the AD/ADRD focus criterion. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing the behavioral and social factors focus criterion. Although it involves human participants, meeting the human study criterion, it is excluded due to not meeting the behavioral and social factors focus criterion."
33094539,True,True,True,True,"The study focuses on Alzheimer's Disease (AD), a type of AD/ADRD, and explores stigmatising beliefs about AD, which relates to behavioral and social factors. The study is based on human data from the Asian American Quality of Life survey."
32970519,True,True,True,True,"The study focuses on Alzheimer's Disease, explores the relationship between AD warning signs and lifestyle factors (behavioral factors), and involves human participants (adults over 50)."
32314929,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
31612730,True,True,True,True,"The study involves FTD, a form of AD/ADRD, explores behavioral factors, and is conducted on human participants."
31526050,True,True,True,True,"The study is relevant to AD/ADRD, involves human participants, and focuses on a behavioral aspect (dysexecutive behavior) related to AD/ADRD."
30982478,True,True,True,True,"The study focuses on Frontotemporal lobar degeneration (FTLD), a type of dementia, and explores the burden and challenges faced by caregivers, which relates to behavioral and social factors. The study is based on a review of empirical articles involving human participants."
30092331,True,False,True,False,The study does not directly explore the relationship between AD/ADRD and behavioral or social factors.
34504627,True,False,True,False,"The study focuses on Vascular Dementia (VaD), which is related to AD/ADRD, and involves human participants. However, it does not explore the relationship between AD/ADRD and behavioral or social factors; it focuses on the association between serum NCAM levels and cognitive impairment."
34446742,True,True,True,True,"The study focuses on Alzheimer's Disease, involves a social factor (education), and is based on human data."
34374537,False,False,False,False,"The study is based on animal models (mice) and does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD) in humans, nor does it explore behavioral or social factors. Although it mentions Alzheimer's disease in the context of potential treatment, the primary focus is on the synthesis and biological evaluation of novel compounds in mice."
34088871,True,False,True,False,"The study focuses on Lewy Bodies, which is related to AD/ADRD, and involves human participants, satisfying criteria 1 and 3. However, it does not explore the relationship between AD/ADRD and behavioral or social factors, failing criterion 2."
34353021,True,False,True,False,"The study focuses on Alzheimer's Disease and involves human data (in vitro and in vivo), meeting two of the criteria. However, it does not explore the relationship between AD/ADRD and behavioral or social factors."
34527222,False,False,True,False,The study does not directly focus on Alzheimer's Disease or related dementias (AD/ADRD) but rather on cognitive function and its association with plasma nutrients. It also does not explore the relationship between AD/ADRD and behavioral or social factors.
34384484,True,False,True,False,The study does not explore the relationship between AD/ADRD and behavioral or social factors.
34443456,True,False,False,False,The study does not involve human participants or data and does not explore behavioral or social factors related to Alzheimer's Disease.
34353357,True,False,True,False,The study does not focus on behavioral and social factors related to AD/ADRD.
